"","Comparison","SIMPER","OTU"
"481","Placebo_0_Drug_4",0,"f__Erythrobacteraceae"
"482","Placebo_0_Drug_4",0,"f__EtOH8"
"483","Placebo_0_Drug_4",0,"f__F16"
"484","Placebo_0_Drug_4",0,"f__FFCH7168"
"485","Placebo_0_Drug_4",0,"f__Fimbriimonadaceae"
"486","Placebo_0_Drug_4",0,"f__Flavobacteriaceae"
"487","Placebo_0_Drug_4",0,"f__Gaiellaceae"
"488","Placebo_0_Drug_4",0,"f__Gemmataceae"
"489","Placebo_0_Drug_4",0,"f__Haliangiaceae"
"490","Placebo_0_Drug_4",0,"f__Helicobacteraceae"
"491","Placebo_0_Drug_4",0,"f__Hyphomicrobiaceae"
"492","Placebo_0_Drug_4",0,"f__Intrasporangiaceae"
"493","Placebo_0_Drug_4",0,"f__Isosphaeraceae"
"494","Placebo_0_Drug_4",0,"f__Kineosporiaceae"
"495","Placebo_0_Drug_4",0,"f__Kouleothrixaceae"
"496","Placebo_0_Drug_4",0,"f__Leptotrichiaceae"
"497","Placebo_0_Drug_4",0,"f__mb2424"
"498","Placebo_0_Drug_4",0,"f__Methylobacteriaceae"
"499","Placebo_0_Drug_4",0,"f__Methylococcaceae"
"500","Placebo_0_Drug_4",0,"f__Methylocystaceae"
"501","Placebo_0_Drug_4",0,"f__Microbacteriaceae"
"502","Placebo_0_Drug_4",0,"f__Micromonosporaceae"
"503","Placebo_0_Drug_4",0,"f__Moraxellaceae"
"504","Placebo_0_Drug_4",0,"f__Nocardiaceae"
"505","Placebo_0_Drug_4",0,"f__Nocardioidaceae"
"506","Placebo_0_Drug_4",0,"f__oc28"
"507","Placebo_0_Drug_4",0,"f__Odoribacteraceae"
"508","Placebo_0_Drug_4",0,"f__Opitutaceae"
"509","Placebo_0_Drug_4",0,"f__Oxalobacteraceae"
"510","Placebo_0_Drug_4",0,"f__Paenibacillaceae"
"511","Placebo_0_Drug_4",0,"f__Phyllobacteriaceae"
"512","Placebo_0_Drug_4",0,"f__Pirellulaceae"
"513","Placebo_0_Drug_4",0,"f__Piscirickettsiaceae"
"514","Placebo_0_Drug_4",0,"f__Planctomycetaceae"
"515","Placebo_0_Drug_4",0,"f__Planococcaceae"
"516","Placebo_0_Drug_4",0,"f__Polyangiaceae"
"517","Placebo_0_Drug_4",0,"f__Propionibacteriaceae"
"518","Placebo_0_Drug_4",0,"f__Pseudanabaenaceae"
"519","Placebo_0_Drug_4",0,"f__Pseudonocardiaceae"
"520","Placebo_0_Drug_4",0,"f__R4_45B"
"521","Placebo_0_Drug_4",0,"f__RB40"
"522","Placebo_0_Drug_4",0,"f__RF16"
"523","Placebo_0_Drug_4",0,"f__RFP12"
"524","Placebo_0_Drug_4",0,"f__Rhizobiaceae"
"525","Placebo_0_Drug_4",0,"f__Rhodobacteraceae"
"526","Placebo_0_Drug_4",0,"f__Rhodobiaceae"
"527","Placebo_0_Drug_4",0,"f__Rhodospirillaceae"
"528","Placebo_0_Drug_4",0,"f__Saprospiraceae"
"529","Placebo_0_Drug_4",0,"f__Shewanellaceae"
"530","Placebo_0_Drug_4",0,"f__Sinobacteraceae"
"531","Placebo_0_Drug_4",0,"f__SJA_101"
"532","Placebo_0_Drug_4",0,"f__Solirubrobacteraceae"
"533","Placebo_0_Drug_4",0,"f__Sphingobacteriaceae"
"534","Placebo_0_Drug_4",0,"f__Sphingomonadaceae"
"535","Placebo_0_Drug_4",0,"f__Streptomycetaceae"
"536","Placebo_0_Drug_4",0,"f__Synergistaceae"
"537","Placebo_0_Drug_4",0,"f__Victivallaceae"
"538","Placebo_0_Drug_4",0,"f__WCHB1_25"
"539","Placebo_0_Drug_4",0,"f__Weeksellaceae"
"540","Placebo_0_Drug_4",0,"f__Xanthomonadaceae"
"541","Placebo_0_Drug_8",0.297113915179336,"f__Lachnospiraceae"
"542","Placebo_0_Drug_8",0.109015603702646,"f__Ruminococcaceae"
"543","Placebo_0_Drug_8",0.083020614978901,"f__Lactobacillaceae"
"544","Placebo_0_Drug_8",0.073510202995535,"f__Bifidobacteriaceae"
"545","Placebo_0_Drug_8",0.068515212194915,"f__Verrucomicrobiaceae"
"546","Placebo_0_Drug_8",0.052441681891065,"f__Clostridiaceae"
"547","Placebo_0_Drug_8",0.052226546853812,"f__Streptococcaceae"
"548","Placebo_0_Drug_8",0.0512348208738049,"f__Enterobacteriaceae"
"549","Placebo_0_Drug_8",0.043261855967166,"f__Bacteroidaceae"
"550","Placebo_0_Drug_8",0.02980354496973,"f__Enterococcaceae"
"551","Placebo_0_Drug_8",0.029324950079175,"f__Coriobacteriaceae"
"552","Placebo_0_Drug_8",0.021594329764742,"unclassified"
"553","Placebo_0_Drug_8",0.02098005795358,"f__Erysipelotrichaceae"
"554","Placebo_0_Drug_8",0.0196450271915539,"f__Prevotellaceae"
"555","Placebo_0_Drug_8",0.017873088217897,"f__Veillonellaceae"
"556","Placebo_0_Drug_8",0.00812702930426301,"f__Tissierellaceae"
"557","Placebo_0_Drug_8",0.00436952708763905,"f__Mogibacteriaceae"
"558","Placebo_0_Drug_8",0.00395644203039802,"f__Rikenellaceae"
"559","Placebo_0_Drug_8",0.0033248145676209,"f__Eubacteriaceae"
"560","Placebo_0_Drug_8",0.00256264047316701,"f__Porphyromonadaceae"
"561","Placebo_0_Drug_8",0.00182152945770109,"f__Christensenellaceae"
"562","Placebo_0_Drug_8",0.00180310716228593,"f__Actinomycetaceae"
"563","Placebo_0_Drug_8",0.00127747425213898,"f__Turicibacteraceae"
"564","Placebo_0_Drug_8",0.000592449453798993,"f__Alcaligenaceae"
"565","Placebo_0_Drug_8",0.000438736556323094,"f__Staphylococcaceae"
"566","Placebo_0_Drug_8",0.000323198764559995,"f__Bacillaceae"
"567","Placebo_0_Drug_8",0.000255472250892952,"f__Peptococcaceae"
"568","Placebo_0_Drug_8",0.000251664848203048,"f__Micrococcaceae"
"569","Placebo_0_Drug_8",0.000223157369681926,"f__Halomonadaceae"
"570","Placebo_0_Drug_8",0.000120169211138998,"f__Leuconostocaceae"
"571","Placebo_0_Drug_8",0.000117446245526009,"f__Corynebacteriaceae"
"572","Placebo_0_Drug_8",0.000116452605315009,"f__Peptostreptococcaceae"
"573","Placebo_0_Drug_8",0.000107795162044066,"f__Campylobacteraceae"
"574","Placebo_0_Drug_8",9.00242685158981e-05,"f__Desulfovibrionaceae"
"575","Placebo_0_Drug_8",7.00770655039928e-05,"f__Fusobacteriaceae"
"576","Placebo_0_Drug_8",6.62869768121022e-05,"f__Succinivibrionaceae"
"577","Placebo_0_Drug_8",6.30651112599745e-05,"f__Gemellaceae"
"578","Placebo_0_Drug_8",4.52468761920066e-05,"f__Synergistaceae"
"579","Placebo_0_Drug_8",3.98797526589556e-05,"f__Paraprevotellaceae"
"580","Placebo_0_Drug_8",3.50311704919726e-05,"f__Spirochaetaceae"
"581","Placebo_0_Drug_8",3.34175185210395e-05,"f__Barnesiellaceae"
"582","Placebo_0_Drug_8",2.96488002999862e-05,"f__Pasteurellaceae"
"583","Placebo_0_Drug_8",2.58754065509681e-05,"f__Shewanellaceae"
"584","Placebo_0_Drug_8",2.58715264840337e-05,"f__Odoribacteraceae"
"585","Placebo_0_Drug_8",2.26287578509732e-05,"f__Aerococcaceae"
"586","Placebo_0_Drug_8",1.94005710419942e-05,"f__Fibrobacteraceae"
"587","Placebo_0_Drug_8",1.93983101280937e-05,"f__Paenibacillaceae"
"588","Placebo_0_Drug_8",1.83225606649184e-05,"f__Dehalobacteriaceae"
"589","Placebo_0_Drug_8",1.2399505554983e-05,"f__S24_7"
"590","Placebo_0_Drug_8",7.00147119103711e-06,"f__Comamonadaceae"
"591","Placebo_0_Drug_8",6.46998376696573e-06,"f__Nocardiaceae"
"592","Placebo_0_Drug_8",6.46545524907172e-06,"f__Bradyrhizobiaceae"
"593","Placebo_0_Drug_8",6.46545524796149e-06,"f__Carnobacteriaceae"
"594","Placebo_0_Drug_8",6.46383945601681e-06,"f__0319_6G20"
"595","Placebo_0_Drug_8",0,"f__A4b"
"596","Placebo_0_Drug_8",0,"f__Acholeplasmataceae"
"597","Placebo_0_Drug_8",0,"f__Actinosynnemataceae"
"598","Placebo_0_Drug_8",0,"f__Aeromonadaceae"
"599","Placebo_0_Drug_8",0,"f__AK1AB1_02E"
"600","Placebo_0_Drug_8",0,"f__Alteromonadaceae"
"601","Placebo_0_Drug_8",0,"f__Anaerolinaceae"
"602","Placebo_0_Drug_8",0,"f__Anaeroplasmataceae"
"603","Placebo_0_Drug_8",0,"f__auto67_4W"
"604","Placebo_0_Drug_8",0,"f__Bryobacteraceae"
"605","Placebo_0_Drug_8",0,"f__BS11"
"606","Placebo_0_Drug_8",0,"f__Burkholderiaceae"
"607","Placebo_0_Drug_8",0,"f__Cardiobacteriaceae"
"608","Placebo_0_Drug_8",0,"f__Caulobacteraceae"
"609","Placebo_0_Drug_8",0,"f__Chitinophagaceae"
"610","Placebo_0_Drug_8",0,"f__Chthoniobacteraceae"
"611","Placebo_0_Drug_8",0,"f__Cryomorphaceae"
"612","Placebo_0_Drug_8",0,"f__Cyclobacteriaceae"
"613","Placebo_0_Drug_8",0,"f__Cytophagaceae"
"614","Placebo_0_Drug_8",0,"f__Dermabacteraceae"
"615","Placebo_0_Drug_8",0,"f__Dethiosulfovibrionaceae"
"616","Placebo_0_Drug_8",0,"f__Dietziaceae"
"617","Placebo_0_Drug_8",0,"f__Ellin6075"
"618","Placebo_0_Drug_8",0,"f__Erythrobacteraceae"
"619","Placebo_0_Drug_8",0,"f__EtOH8"
"620","Placebo_0_Drug_8",0,"f__F16"
"621","Placebo_0_Drug_8",0,"f__FFCH7168"
"622","Placebo_0_Drug_8",0,"f__Fimbriimonadaceae"
"623","Placebo_0_Drug_8",0,"f__Flavobacteriaceae"
"624","Placebo_0_Drug_8",0,"f__Gaiellaceae"
"625","Placebo_0_Drug_8",0,"f__Gemmataceae"
"626","Placebo_0_Drug_8",0,"f__Haliangiaceae"
"627","Placebo_0_Drug_8",0,"f__Helicobacteraceae"
"628","Placebo_0_Drug_8",0,"f__Hyphomicrobiaceae"
"629","Placebo_0_Drug_8",0,"f__Intrasporangiaceae"
"630","Placebo_0_Drug_8",0,"f__Isosphaeraceae"
"631","Placebo_0_Drug_8",0,"f__Kineosporiaceae"
"632","Placebo_0_Drug_8",0,"f__Kouleothrixaceae"
"633","Placebo_0_Drug_8",0,"f__Leptotrichiaceae"
"634","Placebo_0_Drug_8",0,"f__mb2424"
"635","Placebo_0_Drug_8",0,"f__Methylobacteriaceae"
"636","Placebo_0_Drug_8",0,"f__Methylococcaceae"
"637","Placebo_0_Drug_8",0,"f__Methylocystaceae"
"638","Placebo_0_Drug_8",0,"f__Microbacteriaceae"
"639","Placebo_0_Drug_8",0,"f__Micromonosporaceae"
"640","Placebo_0_Drug_8",0,"f__mitochondria"
"641","Placebo_0_Drug_8",0,"f__Moraxellaceae"
"642","Placebo_0_Drug_8",0,"f__Neisseriaceae"
"643","Placebo_0_Drug_8",0,"f__Nocardioidaceae"
"644","Placebo_0_Drug_8",0,"f__oc28"
"645","Placebo_0_Drug_8",0,"f__Opitutaceae"
"646","Placebo_0_Drug_8",0,"f__Oxalobacteraceae"
"647","Placebo_0_Drug_8",0,"f__Phyllobacteriaceae"
"648","Placebo_0_Drug_8",0,"f__Pirellulaceae"
"649","Placebo_0_Drug_8",0,"f__Piscirickettsiaceae"
"650","Placebo_0_Drug_8",0,"f__Planctomycetaceae"
"651","Placebo_0_Drug_8",0,"f__Planococcaceae"
"652","Placebo_0_Drug_8",0,"f__Polyangiaceae"
"653","Placebo_0_Drug_8",0,"f__Propionibacteriaceae"
"654","Placebo_0_Drug_8",0,"f__Pseudanabaenaceae"
"655","Placebo_0_Drug_8",0,"f__Pseudomonadaceae"
"656","Placebo_0_Drug_8",0,"f__Pseudonocardiaceae"
"657","Placebo_0_Drug_8",0,"f__R4_45B"
"658","Placebo_0_Drug_8",0,"f__RB40"
"659","Placebo_0_Drug_8",0,"f__RF16"
"660","Placebo_0_Drug_8",0,"f__RFP12"
"661","Placebo_0_Drug_8",0,"f__Rhizobiaceae"
"662","Placebo_0_Drug_8",0,"f__Rhodobacteraceae"
"663","Placebo_0_Drug_8",0,"f__Rhodobiaceae"
"664","Placebo_0_Drug_8",0,"f__Rhodospirillaceae"
"665","Placebo_0_Drug_8",0,"f__Saprospiraceae"
"666","Placebo_0_Drug_8",0,"f__Sinobacteraceae"
"667","Placebo_0_Drug_8",0,"f__SJA_101"
"668","Placebo_0_Drug_8",0,"f__Solirubrobacteraceae"
"669","Placebo_0_Drug_8",0,"f__Sphingobacteriaceae"
"670","Placebo_0_Drug_8",0,"f__Sphingomonadaceae"
"671","Placebo_0_Drug_8",0,"f__Streptomycetaceae"
"672","Placebo_0_Drug_8",0,"f__Victivallaceae"
"673","Placebo_0_Drug_8",0,"f__WCHB1_25"
"674","Placebo_0_Drug_8",0,"f__Weeksellaceae"
"675","Placebo_0_Drug_8",0,"f__Xanthomonadaceae"
"676","Placebo_4_Placebo_8",0.209821427840613,"f__Lachnospiraceae"
"677","Placebo_4_Placebo_8",0.149210697596594,"f__Streptococcaceae"
"678","Placebo_4_Placebo_8",0.114488043143002,"f__Enterobacteriaceae"
"679","Placebo_4_Placebo_8",0.105310883653366,"f__Enterococcaceae"
"680","Placebo_4_Placebo_8",0.078215165271849,"f__Lactobacillaceae"
"681","Placebo_4_Placebo_8",0.0569328323323409,"f__Bifidobacteriaceae"
"682","Placebo_4_Placebo_8",0.0503811893929871,"f__Verrucomicrobiaceae"
"683","Placebo_4_Placebo_8",0.046890415397817,"unclassified"
"684","Placebo_4_Placebo_8",0.0377153518608,"f__Ruminococcaceae"
"685","Placebo_4_Placebo_8",0.0347196475245729,"f__Clostridiaceae"
"686","Placebo_4_Placebo_8",0.0289765530429781,"f__Prevotellaceae"
"687","Placebo_4_Placebo_8",0.018839624859077,"f__Bacteroidaceae"
"688","Placebo_4_Placebo_8",0.016221442456035,"f__Veillonellaceae"
"689","Placebo_4_Placebo_8",0.014077587082115,"f__Erysipelotrichaceae"
"690","Placebo_4_Placebo_8",0.00694024023832696,"f__Coriobacteriaceae"
"691","Placebo_4_Placebo_8",0.00506041591587703,"f__Spirochaetaceae"
"692","Placebo_4_Placebo_8",0.00426989791150501,"f__Paraprevotellaceae"
"693","Placebo_4_Placebo_8",0.00345955793303399,"f__Actinomycetaceae"
"694","Placebo_4_Placebo_8",0.00232850804129203,"f__Succinivibrionaceae"
"695","Placebo_4_Placebo_8",0.00230874929107694,"f__Tissierellaceae"
"696","Placebo_4_Placebo_8",0.00123472696058702,"f__Porphyromonadaceae"
"697","Placebo_4_Placebo_8",0.00111991354666408,"f__S24_7"
"698","Placebo_4_Placebo_8",0.000928662849331907,"f__Eubacteriaceae"
"699","Placebo_4_Placebo_8",0.00089951873459504,"f__Pasteurellaceae"
"700","Placebo_4_Placebo_8",0.000831092743867057,"f__Mogibacteriaceae"
"701","Placebo_4_Placebo_8",0.000743517005423966,"f__Alcaligenaceae"
"702","Placebo_4_Placebo_8",0.00073604279655004,"f__Turicibacteraceae"
"703","Placebo_4_Placebo_8",0.000723028562786943,"f__Rikenellaceae"
"704","Placebo_4_Placebo_8",0.000664210427729017,"f__BS11"
"705","Placebo_4_Placebo_8",0.00057700090060997,"f__Christensenellaceae"
"706","Placebo_4_Placebo_8",0.000527993339981991,"f__RFP12"
"707","Placebo_4_Placebo_8",0.000509555017968011,"f__Fibrobacteraceae"
"708","Placebo_4_Placebo_8",0.00046974928245902,"f__Pirellulaceae"
"709","Placebo_4_Placebo_8",0.000457608908660978,"f__Micrococcaceae"
